SPRING SEMESTER 2014|||||||||||
|||||||||||
Section Name|Min Cred|Max Cred|Short Title|Faculty first name|Faculty Last Names (all faculty)|Building|Room|Start Time|End Time|Days|7 Wks
PHYS-491-A|1||Senior Project|James|Perez,Flater,Pedlar,Wilkerson|ARR|ARR||||
POLS-130-A|4||American Politics|Michael|Engelhardt|KORE|218|09:15AM|10:15AM|MWF|
POLS-132-A|4||Global Politics|Paul|Gardner|KORE|218|08:00AM|09:30AM|TR|
POLS-132-B|4||Global Politics|Pedro|Dos Santos|KORE|217|02:45PM|03:45PM|MWF|
POLS-247-A|4||Social Policy|Paul|Gardner|KORE|218|08:00AM|09:00AM|MWF|
POLS-258-A|4||Environmental Politics & Polic|John|Moeller|VALD|349|12:15PM|01:15PM|MWF|
POLS-258-B|4||Environmental Politics & Polic|John|Moeller|OLIN|104|08:00AM|09:00AM|MWF|
POLS-363-A|4||International Relations|Pedro|Dos Santos|MAIN|212|06:00PM|09:00PM|M|
POLS-364-A|4||U.S. Foreign Policy|Michael|Engelhardt|KORE|218|01:30PM|02:30PM|MWF|
POLS-366-A|4||Political Thought|John|Moeller|VALD|371|11:00AM|12:00PM|MWF|
POLS-375-A|2||Directed Readings|John|Moeller|ARR|ARR||||
POLS-380-A|6||Internship|John|Moeller|ARR|ARR||||
POLS-485-A|4||Sem:Decision-Mak Pol Cris|Michael|Engelhardt|VALD|242|11:00AM|12:30PM|TR|
POLS-490-A|1|4|Senior Project|John|Moeller,Dos Santos,Engelhardt,Gardner|ARR|ARR||||
POLS-493-A|4||Senior Honors Project|John|Moeller,Gardner|ARR|ARR||||
PSYC-130-A|4||General Psychology|Justin|Sprung|VALD|345|11:00AM|12:00PM|MWF|
PSYC-130-B|4||General Psychology|Justin|Sprung|VALD|345|12:15PM|01:15PM|MWF|
PSYC-130-C|4||General Psychology|Kristy|Gould|VALD|345|01:30PM|02:30PM|MWF|
PSYC-130-D|4||General Psychology|Kristy|Gould|VALD|345|02:45PM|03:45PM|MWF|
PSYC-130-E|4||General Psychology|Joseph|Breitenstein|VALD|345|12:45PM|02:15PM|TR|
PSYC-130-F|4||General Psychology|Loren|Toussaint|VALD|345|02:30PM|04:00PM|TR|
PSYC-240-A|4||Developmental Psychology|David|Bishop|VALD|350|09:15AM|10:15AM|MWF|
PSYC-240-B|4||Developmental Psychology|David|Bishop|VALD|350|11:00AM|12:00PM|MWF|
PSYC-240-C|4||Developmental Psychology|David|Njus|VALD|350|12:15PM|01:15PM|MWF|
PSYC-242-A|4||Evolutionary Psychology|David|Bishop|VALD|349|02:45PM|03:45PM|MWF|
PSYC-248-A|4||Pyschology of Religion|David|Njus|VALD|375|09:15AM|10:15AM|MWF|
PSYC-249-A|4||Brain and Behavior|Kristy|Gould|VALD|349|11:00AM|12:00PM|MWF|
PSYC-295-A|2||Directed Study|Joseph|Breitenstein|ARR|ARR||||
PSYC-349-A|2||Research Methods in Psychology|Justin|Sprung|VALD|349|08:00AM|09:00AM|MWF|First 7 weeks
PSYC-350-A|4||Behavioral Statistics|Loren|Toussaint|VALD|350|11:00AM|12:30PM|TR|
PSYC-352-A|4||Cognitive Processes|Stephanie|Travers|VALD|262|08:00AM|09:00AM|MWF|
PSYC-352L-A01|0||Cognitive Processes Lab|Stephanie|Travers|VALD|350|12:45PM|02:15PM|T|
PSYC-352L-A02|0||Cognitive Processes Lab|Stephanie|Travers|VALD|350|12:45PM|02:15PM|R|
PSYC-381-A|1|4|Internship|Stephanie|Travers|ARR|ARR||||
PSYC-468-A|4||Intro to Counseling|Joseph|Breitenstein|VALD|345|08:00AM|09:30AM|TR|
PSYC-468-B|4||Intro to Counseling|Joseph|Breitenstein|VALD|345|11:00AM|12:30PM|TR|
PSYC-490-A|1|4|Senior Project|David|Njus,Bishop,Breitenstein,Gould,Sprung,Toussaint,Travers|ARR|ARR||||
PSYC-493-A|4||Senior Honors Project|Loren|Toussaint|ARR|ARR||||
REL-101-A|4||Intro to Biblical Studies|Kristin|Swanson|VALD|375|08:00AM|09:30AM|TR|
REL-101-B|4||Intro to Biblical Studies|Kristin|Swanson|VALD|375|02:30PM|04:00PM|TR|
REL-101-C|4||Intro to Biblical Studies|Sean|Burke|VALD|252|12:15PM|01:15PM|MWF|
REL-101-D|4||Intro to Biblical Studies|James|Barker|MAIN|111|08:00AM|09:00AM|MWF|
REL-101-E|4||Intro to Biblical Studies|James|Barker|MAIN|111|09:15AM|10:15AM|MWF|
REL-101-F|4||Intro to Biblical Studies|Robert|Shedinger|OLIN|106|12:45PM|02:15PM|TR|
REL-101-G|4||Intro to Biblical Studies|Sharon|Jacob|OLIN|106|08:00AM|09:30AM|TR|
REL-101-H|4||Intro to Biblical Studies|Sharon|Jacob|OLIN|106|11:00AM|12:30PM|TR|
REL-111-A|4||Intro to Hebrew Bible Studies|Karla|Suomala|OLIN|105|12:45PM|02:15PM|TR|
REL-112-A|4||Intro to the New Test Studies|Guy|Nave|MAIN|111|11:00AM|12:00PM|MWF|
REL-112-B|4||Intro to the New Test Studies|Guy|Nave|MAIN|111|12:15PM|01:15PM|MWF|
REL-213-A|4||Archaeology and the Bible|Kristin|Swanson|VALD|375|12:45PM|02:15PM|TR|
REL-222-A|4||Religion in America|Todd|Green|MAIN|111|08:00AM|09:30AM|TR|
REL-222-B|4||Religion in America|Todd|Green|MAIN|111|11:00AM|12:30PM|TR|
REL-230-A|4||Philosophy of Religion|Storm|Bailey|OLIN|104|11:00AM|12:30PM|TR|
REL-232-A|4||Christian Theology|Wanda|Deifelt|OLIN|209|09:15AM|10:15AM|MWF|
REL-232-B|4||Christian Theology|Wanda|Deifelt|MAIN|116B|11:00AM|12:00PM|MWF|
REL-233-A|4||God and Gender|Wanda|Deifelt|MAIN|111|12:45PM|02:15PM|TR|
REL-239-A|4||ST:Read New Test Eyes Margin|Sharon|Jacob|MAIN|111|02:30PM|04:00PM|TR|
REL-242-A|4||Dietrich Bonhoeffer|James|Martin-Schramm|VALD|375|11:00AM|12:30PM|TR|
REL-256-A|4||Islam|Robert|Shedinger|LOYA|10|11:00AM|12:00PM|MWF|
REL-261-A|4||Religions of South Asia|Scott|Hurley|OLIN|206|11:00AM|12:00PM|MWF|
REL-261-B|4||Religions of South Asia|Scott|Hurley|OLIN|206|12:15PM|01:15PM|MWF|
REL-295-A|1|2|Directed Study|Todd|Green|ARR|ARR||||
REL-316-A|4||Jesus and the Gospels|Sean|Burke|VALD|252|12:45PM|02:15PM|TR|
REL-375-A|1|4|Directed Readings|Scott|Hurley|ARR|ARR||||
REL-389-A|1|4|Directed Research|James|Barker|ARR|ARR||||
REL-485-A|4||Sem: Mudbloods, Centaurs, Demi|Karla|Suomala|OLIN|105|11:00AM|12:30PM|TR|
REL-490-A|1|4|Senior Project|Wanda|Deifelt|ARR|ARR||||
REL-493-A|4||Senior Honors Project|Kristin|Swanson,Deifelt,Burke,Green|ARR|ARR||||
RUS-102-A|4||Beginning Russian II|Laurie|Iudin-Nelson|MAIN|211|09:15AM|10:15AM|MWF|
RUS-202-A|4||Intermediate Russian|Laurie|Iudin-Nelson|MAIN|211|11:00AM|12:00PM|MWF|
RUS-350-A|4||Topics in Rus/Sov Literature|Laurie|Iudin-Nelson|MAIN|211|08:00AM|09:30AM|TR|
RUS-490-A|1|4|Senior Project|Laurie|Iudin-Nelson|ARR|ARR||||
SCI-110-A|1||Medical Terminology|Janna|Edrington|ARR|ARR||||
SCI-111-A|4||Physical Science|Alisa|Winsauer|VALD|282|08:00AM|10:00AM|MWF|
SCI-123-A|4||Intro to Meteorology|Richard|Bernatz|OLIN|112|11:00AM|12:00PM|MWF|
SCI-362-A|2||Pathophysiology II|Teresa|Bissen|ROCH|ROCH||||
SCST-102-A|4||Elementary Norwegian II|Kari|Gronningsaeter|MAIN|217|11:00AM|12:00PM|MWF|
SCST-102-B|4||Elementary Norwegian II|Kari|Gronningsaeter|MAIN|217|01:30PM|02:30PM|MWF|
SCST-202-A|4||Intermediate Norwegian|Kari|Gronningsaeter|MAIN|217|08:00AM|09:00AM|MWF|
SCST-395-A|1|4|Independent Study|Kari|Gronningsaeter|ARR|ARR||||
SOC-101-A|4||Intro To Sociology|Gokhan|Savas|LARS|120|09:15AM|10:15AM|MWF|
SOC-101-B|4||Intro To Sociology|Charlotte|Kunkel|LARS|120|11:00AM|12:00PM|MWF|
SOC-101-C|4||Intro To Sociology|Julia|McReynolds|KORE|217|11:00AM|12:30PM|TR|
SOC-239-A|4||ST:Soc of Health & Medicine|Julia|McReynolds|KORE|217|02:30PM|04:00PM|TR|
SOC-283-A|4||Sociology of Education|Gokhan|Savas|KORE|218|11:00AM|12:00PM|MWF|
SOC-350-A|4||Social Statistics|Gokhan|Savas|MAIN|113|12:45PM|02:15PM|TR|
SOC-468-A|4||Sem:Gender/Globalization/Dev|Charlotte|Kunkel|KORE|120|02:45PM|03:45PM|MWF|
SOC-490-A|1|4|Senior Project|Charlotte|Kunkel,Savas|ARR|ARR||||
SPAN-102-A|4||Elementary Spanish II|Monica|Castellano|MAIN|212|09:15AM|10:15AM|MWF|
SPAN-102-B|4||Elementary Spanish II|Rachel|Schulte|MAIN|212|01:30PM|02:30PM|MWF|
SPAN-201-A|4||Intermediate Spanish|Rachel|Schulte|MAIN|212|08:00AM|09:00AM|MWF|
SPAN-201-B|4||Intermediate Spanish|Megan|Strom|MAIN|213|09:15AM|10:15AM|MWF|
SPAN-201-C|4||Intermediate Spanish|Dawn|Schweizer|MAIN|212|11:00AM|12:00PM|MWF|
SPAN-201-D|4||Intermediate Spanish|Alfredo|Alonso Estenoz|VALD|375|12:15PM|01:15PM|MWF|
SPAN-201-E|4||Intermediate Spanish|Alfredo|Alonso Estenoz|VALD|375|01:30PM|02:30PM|MWF|
SPAN-295-A|1|4|Directed Study|Alfredo|Alonso Estenoz|ARR|ARR||||
SPAN-295-B|1|4|Directed Study|Rita|Tejada|ARR|ARR||||
SPAN-302-A|4||Conversation & Listening Comp|Megan|Strom|MAIN|213|12:15PM|01:15PM|MWF|
SPAN-302-B|4||Conversation & Listening Comp|Megan|Strom|MAIN|213|01:30PM|02:30PM|MWF|
SPAN-303-A|4||Written Expression|David|Thompson|MAIN|212|11:00AM|12:30PM|TR|
SPAN-303-B|4||Written Expression|David|Thompson|MAIN|212|02:30PM|04:00PM|TR|
SPAN-304-A|4||Adv Grammar & Translation|Rita|Tejada|MAIN|217|11:00AM|12:30PM|TR|
SPAN-339-A|4||ST:Explorations in Hisp Cul|Alfredo|Alonso Estenoz|MAIN|217|02:30PM|04:00PM|TR|
SPAN-346-A|4||Intro Study Hispanic Lit|Francesca|De Santis|MAIN|214|11:00AM|12:30PM|TR|
SPAN-381-A|1|4|Internship|Rita|Tejada|ARR|ARR||||
SPAN-395-A|1|4|Independent Study|Rita|Tejada|ARR|ARR||||
SPAN-460-A|4||Sem:Lat Am Lit and Culture|Rita|Tejada|MAIN|217|12:45PM|02:15PM|TR|
SPAN-490-A|2||Senior Project|David|Thompson,Alonso Estenoz,Tejada,De Santis|ARR|ARR||||
SW-101-A|4||Intro To Soc Work & Soc Welf|Britt|Rhodes|LOYA|10|09:15AM|10:15AM|MWF|
SW-110-A|1||Mental Health First Aid|Lee|Zook|MAIN|111|06:00PM|09:00PM|M|
SW-201-A|4||Fund of Social Work Pract I|Britt|Rhodes|KORE|120|12:45PM|02:15PM|TR|
SW-303-A|4||Hum Behavior in Soc Env II|Craig|Mosher|KORE|120|11:00AM|12:30PM|TR|
SW-304-A|4||Social Welfare Policy & Issues|Craig|Mosher|KORE|218|02:30PM|04:00PM|TR|
SW-305-A|4||Research Methods for Soc Work|Ginger|Meyette|KORE|120|12:15PM|01:15PM|MWF|
SW-402-A|8||Field Instr in Soc Wk Pract|Ginger|Meyette|ARR|ARR||||
SW-403-A|4||Professional Seminar|Ginger|Meyette|KORE|223|09:00AM|12:00PM|F|
SW-490-A|2||Senior Project|Ginger|Meyette,Rhodes,Mosher|ARR|ARR||||
THE-100-A|0||Prod Pract:LaDispute|Robert|Vrtis,Lantz,Mayer|ARR|ARR||||
THE-100-B|0||Prod Pract:Highway 57|Blake|Nellis,Lantz,Moore|ARR|ARR||||
THE-127-A|4||Design I:Visual Principles|Christopher|Mayer|CART|119|11:00AM|12:30PM|TR|
THE-127-B|4||Design I:Visual Principles|Lisa|Lantz|ARR|ARR||||
THE-199-A|0||Theatre Synthesis||||||||
THE-200-A|1||Stagecraft Practicum|Thomas|Berger|CART|143|11:00AM|12:30PM|TR|
THE-239-A|4||ST:Acting Shakespeare|Robert|Vrtis|CART|219|12:45PM|02:15PM|TR|
THE-300-A|1||Production Studio|Lisa|Lantz|ARR|ARR||||
THE-305-A|4||Acting III:Vocab & Sensibil|Robert|Vrtis|ARR|ARR||||
THE-352-A|4||Theatre History II|Lisa|Lantz|CART|117|11:00AM|12:00PM|MWF|
THE-395-A|1|4|Independent Study|Milo|Dintaman|ARR|ARR||||
THE-395-B|1|4|Independent Study|Robert|Vrtis|ARR|ARR||||
THE-491-A|2||Senior Project|Jane|Hawley|ARR|ARR||||
WGST-138-A|4||Human Sexuality|Janna|Edrington|VALD|367|01:30PM|02:30PM|MWF|
WGST-147-A|4||Lit of African Peoples|Novian|Whitsitt|KORE|120|11:00AM|12:00PM|MWF|
WGST-239-A|4||ST:Women & Indigenous Rel|Evgenia|Fotiou|KORE|216|11:00AM|12:30PM|TR|
WGST-245-A|4||Literature By Women|Nancy|Simpson-Younger|MAIN|211|12:15PM|01:15PM|MWF|
WGST-290-A|4||Gen/Wom His:Afr-Am Women|Lauren|Anderson|MAIN|114|09:15AM|10:15AM|MWF|
WGST-337-A|4||God and Gender|Wanda|Deifelt|MAIN|111|12:45PM|02:15PM|TR|
WGST-339-A|4||ST:Anth Globaliz Soc Chnge|Maryna|Bazylevych|LARS|120|02:30PM|04:00PM|TR|
WGST-342-A|4||Feminist Rhetorical Theories|Kimberly|Powell|MAIN|116B|12:45PM|02:15PM|TR|
WGST-361-A|4||Chaucer & Medieval Literature|Katherine|Narveson|VALD|375|11:00AM|12:00PM|MWF|
WGST-368-A|4||Gender in Art|Katherine|Elliott|LOYA|10|12:45PM|02:15PM|TR|
WGST-485-A|4||Seminar: Queer Theory|Holly|Moore|VALD|242|05:30PM|08:45PM|M|
WGST-490-A|1|4|Senior Project|Jane|Hawley|ARR|ARR||||
