Fall 2014 courses|||||||||||
|||||||||||
Section Name|Min Cred|Max Cred|Short Title|Faculty First Name|Faculty Last Names (all faculty)|Building|Room|Start Time|End Time|Days|7 Wks
REL-101-N|4||Intro to Biblical Studies|||VALD|375|01:30PM|02:30PM|MWF|
REL-212-A|4||Sex in Religious Texts|Sean|Burke|MAIN|112|12:45PM|02:15PM|TR|
REL-221-A|4||History of Christian Thought|Todd|Green|MAIN|111|08:00AM|09:30AM|TR|
REL-221-B|4||History of Christian Thought|Todd|Green|MAIN|111|11:00AM|12:30PM|TR|
REL-227-A|4||Luther and Lutheranism|Wanda|Deifelt|MAIN|111|09:15AM|10:15AM|MWF|
REL-227-B|4||Luther and Lutheranism|Wanda|Deifelt|MAIN|111|11:00AM|12:00PM|MWF|
REL-239-A|4||Clamoring for Change|Guy|Nave|MAIN|111|12:45PM|02:15PM|TR|
REL-241-A|4||Christian Ethics|Katherine|Barker|MAIN|116B|08:00AM|09:30AM|TR|
REL-241-B|4||Christian Ethics|Katherine|Barker|MAIN|218|12:45PM|02:15PM|TR|
REL-250-A|4||Living Religions|Scott|Hurley|OCKH|103|11:00AM|12:00PM|MWF|
REL-251-A|4||Judaism|Karla|Suomala|OLIN|206|09:15AM|10:15AM|MWF|
REL-262-A|4||Religions of East Asia|Gereon|Kopf|OCKH|103|12:45PM|02:15PM|TR|
REL-262-B|4||Religions of East Asia|Gereon|Kopf|OCKH|103|02:30PM|04:00PM|TR|
REL-370-A|4||Theol & Relig Diversity|Todd|Green|MAIN|111|02:30PM|04:00PM|TR|
REL-375-A|1|4|Directed Readings|Robert|Shedinger|ARR|ARR||||
REL-485-A|4||Sem:Is Morality Any Good?|Gereon|Kopf|OCKH|103|06:30PM|09:30PM|M|
REL-490-A|1||Senior Project|Sean|Burke|ARR|ARR||||
RUS-101-A|4||Beginning Russian I|Laurie|Iudin-Nelson|MAIN|211|09:15AM|10:15AM|MWF|
RUS-201-A|4||Intermediate Russian|Laurie|Iudin-Nelson|MAIN|211|11:00AM|12:00PM|MWF|
RUS-239-A|4||Special Topic: Putin's Russia|Laurie|Iudin-Nelson|MAIN|211|08:00AM|09:30AM|TR|
RUS-341-A|4||Russian Life and Culture|Joy|Conrad|LARS|120|12:45PM|02:15PM|TR|
RUS-345-A|4||Conversation and Composition|Laurie|Iudin-Nelson|ARR|ARR||||
RUS-490-A|1|4|Senior Project|Laurie|Iudin-Nelson|ARR|ARR||||
SCI-110-A|1||Medical Terminology|Janna|Edrington|ARR|ARR||||
SCI-121-A|4||Intro to Astronomy|Jeffrey|Wilkerson|VALD|206|01:30PM|02:30PM|MWF|
SCI-121L-A01|0||Intro to Astronomy Lab|Jeffrey|Wilkerson|VALD|282|11:00AM|01:00PM|T|
SCI-121L-A02|0||Intro to Astronomy Lab|Jeffrey|Wilkerson|VALD|282|01:30PM|03:30PM|T|
SCI-127-A|4||Science of Science Fiction|John|Jefferson|VALD|262|11:00AM|12:30PM|TR|
SCI-240-A|4||Pathophysiology|Teresa|Bissen|VALD|362|06:00PM|09:00PM|M|
SCI-340-A|1||Science Communication Seminar|Jodi|Enos-Berlage,Rinco|SAMP|232|12:45PM|02:15PM|R|
SCI-355-A|2||Pharmacology|Jayme|Nelson|ROCH|ROCH||||
SCI-361-A|2||Pathophysiology I|Teresa|Bissen|ROCH|ROCH||||
SCST-101-A|4||Elementary Norwegian I|Kari|Gronningsaeter|MAIN|217|11:00AM|12:00PM|MWF|
SCST-101-B|4||Elementary Norwegian I|Kari|Gronningsaeter|MAIN|217|01:30PM|02:30PM|MWF|
SCST-101-C|4||Elementary Norwegian I|||MAIN|217|02:45PM|03:45PM|MWF|
SCST-201-A|4||Intermediate Norwegian|Kari|Gronningsaeter|MAIN|217|08:00AM|09:00AM|MWF|
SCST-345-A|4||Composition and Grammar|Kari|Gronningsaeter|ARR|ARR||||
SOC-101-A|4||Intro To Sociology|||OLIN|209|09:15AM|10:15AM|MWF|
SOC-101-B|4||Intro To Sociology|Charlotte|Kunkel|KORE|217|11:00AM|12:00PM|MWF|
SOC-101-C|4||Intro To Sociology|||OLIN|209|11:00AM|12:30PM|TR|
SOC-242-A|4||Sociology of Gender|Charlotte|Kunkel|KORE|218|01:30PM|02:30PM|MWF|
SOC-301-A|4||Research Methodology|||KORE|217|12:45PM|02:15PM|TR|
SOC-358-A|4||Social Psychology|Charlotte|Kunkel|KORE|218|02:45PM|03:45PM|MWF|
SOC-461-A|4||Sem: Cont Issue of Immigration|||MAIN|213|02:30PM|04:00PM|TR|
SOC-490-A|1|4|Senior Project|Charlotte|Kunkel|ARR|ARR||||
SPAN-102-A|4||Elementary Spanish II|||MAIN|213|08:00AM|09:00AM|MWF|
SPAN-102-B|4||Elementary Spanish II|||MAIN|217|09:15AM|10:15AM|MWF|
SPAN-102-C|4||Elementary Spanish II|Alfredo|Alonso Estenoz|MAIN|214|12:15PM|01:15PM|MWF|
SPAN-102-D|4||Elementary Spanish II|Alfredo|Alonso Estenoz|MAIN|214|01:30PM|02:30PM|MWF|
SPAN-102-E|4||Elementary Spanish II|David|Thompson|MAIN|218|02:45PM|03:45PM|MWF|
SPAN-201-A|4||Intermediate Spanish|Megan|Strom|MAIN|212|08:00AM|09:00AM|MWF|
SPAN-201-B|4||Intermediate Spanish|Megan|Strom|MAIN|212|09:15AM|10:15AM|MWF|
SPAN-201-C|4||Intermediate Spanish|Nancy|Gates Madsen|OLIN|206|11:00AM|12:00PM|MWF|
SPAN-201-D|4||Intermediate Spanish|Nancy|Gates Madsen|OLIN|206|12:15PM|01:15PM|MWF|
SPAN-201-E|4||Intermediate Spanish|Francesca|De Santis|MAIN|212|01:30PM|02:30PM|MWF|
SPAN-201-F|4||Intermediate Spanish|Megan|Strom|MAIN|212|02:45PM|03:45PM|MWF|
SPAN-302-A|4||Conversation & Listening Comp|Nancy|Gates Madsen|MAIN|114|09:15AM|10:15AM|MWF|
SPAN-302-B|4||Conversation & Listening Comp|Rita|Tejada|MAIN|212|11:00AM|12:00PM|MWF|
SPAN-302-C|4||Conversation & Listening Comp|Rita|Tejada|MAIN|212|12:15PM|01:15PM|MWF|
SPAN-303-A|4||Written Expression|Francesca|De Santis|MAIN|212|11:00AM|12:30PM|TR|
SPAN-303-B|4||Written Expression|Alfredo|Alonso Estenoz|MAIN|212|12:45PM|02:15PM|TR|
SPAN-304-A|4||Adv Grammar & Translation|Megan|Strom|VALD|254|01:30PM|02:30PM|MWF|
SPAN-346-A|4||Intro Study Hispanic Lit|Rita|Tejada|MAIN|217|12:45PM|02:15PM|TR|
SPAN-380-A|2||Internship|Alfredo|Alonso Estenoz|ARR|ARR||||
SPAN-450-A|4||Sem:Span Peninsular Lit/Cult|David|Thompson|MAIN|217|02:30PM|04:00PM|TR|
SPAN-490-A|2||Senior Project|||ARR|ARR||||
SW-101-A|4||Intro To Soc Work & Soc Welf|Britt|Rhodes|LOYA|10|09:15AM|10:15AM|MWF|
SW-110-A|1||Mental Health First Aid|Lee|Zook|MAIN|111|06:00PM|09:00PM|M|
SW-201-A|4||Fund of Social Work Pract I|Britt|Rhodes|KORE|120|12:45PM|02:15PM|TR|
SW-301-A|4||Social Work Pract II|Ginger|Meyette|LARS|120|01:30PM|02:30PM|MWF|
SW-303-A|4||Hum Behavior in Soc Env II|Craig|Mosher|KORE|218|11:00AM|12:30PM|TR|
SW-401-A|4||Social Work Practice III|Craig|Mosher|KORE|120|02:30PM|04:00PM|TR|
SW-402-A|8||Field Instr in Soc Wk Pract|||ARR|ARR||||
SW-403-A|4||Professional Seminar|||ARR|ARR||||
SW-490-A|2||Senior Project|Ginger|Meyette|KORE|117|09:15AM|10:15AM|MWF|
THE-100-A|0||Prod Prac: Thread in the Dark|Milo|Dintaman,Lantz|ARR|ARR||||
THE-100-B|0||Prod Prac: In the Next Room|Robert|Vrtis,Lantz,Dintaman|ARR|ARR||||
THE-100-C|0||Prod Prac: Body of Water|Jane|Hawley|ARR|ARR|02:30PM|04:00PM|MW|
THE-103-A|4||Art of Illus:Costuming/Makeup|Lisa|Lantz|CART|222|12:45PM|02:15PM|TR|
THE-105-A|4||Acting I:Text in Performance|Robert|Vrtis|CART|219|11:00AM|12:30PM|TR|
THE-200-A|1||Stagecraft Practicum|Thomas|Berger|CART|143|11:00AM|12:30PM|TR|
THE-204-A|4||Lighting Design|Milo|Dintaman|CART|221|11:00AM|12:30PM|TR|
||||||CART|119|11:00AM|12:30PM|TR|
THE-306-A|4||Intermedia Arts|||CART|210|11:00AM|12:00PM|MWF|
||||||CART|118|11:00AM|12:00PM|MWF|
THE-339-A|4||Auditions|Robert|Vrtis|CART|219|02:30PM|04:00PM|TR|
THE-395-A|1|4|Independent Study|Lisa|Lantz|ARR|ARR||||
THE-490-A|2||Senior Seminar|Jane|Hawley|CART|117|01:30PM|02:30PM|MW|
WGST-130-A|4||Intro to Wom & Gender Studies|Maryna|Bazylevych|OLIN|105|06:00PM|09:00PM|M|
WGST-131-A|4||Contact Improvisation|Blake|Nellis|CART|121|12:45PM|02:15PM|TR|
WGST-212-A|4||Sex in Religious Texts|Sean|Burke|MAIN|112|12:45PM|02:15PM|TR|
WGST-242-A|4||Sociology of Gender|Charlotte|Kunkel|KORE|218|01:30PM|02:30PM|MWF|
WGST-251-A|4||African-American Literature|Novian|Whitsitt|LARS|120|11:00AM|12:00PM|MWF|
WGST-260-A|4||Feminist Philosophy|Holly|Moore|VALD|349|02:30PM|04:00PM|TR|
WGST-290-A|4||Gender and Women's History|||OLIN|206|01:30PM|02:30PM|MWF|
WGST-335-A|4||Masculinity in Film|Thomas|Johnson|VALD|252|06:00PM|09:00PM|M|
WGST-350-A|4||Gendered Activism Global Cont|Wanda|Deifelt|VALD|252|12:45PM|02:15PM|TR|
WGST-381-A|2||Internship|||ARR|ARR||||
WGST-490-A|1|4|Senior Project|||ARR|ARR||||
